,studentID,averagedCorrectness,averagedTimespent,totalNumProblems,numTopics,averagedComplexity,maxComplexity,minComplexity,averagedGoodworkTime,maxGoodworkTime,averagedEngagedTime_session,minEngagedTime_session,maxEngagedTime_session,averagedPointsEarned_session,maxPointsEarned_session,averagedNumWorkAttempted,averagedNumProbCompleted,averagedNumNewlyMasteredTopics,maxNumNewlyMasteredTopics,averagedWastedTime_session,averagedNumProblemsCorrect_session,maxNumProblemsCorrect_session,minNumProblemsCorrect_session,averagedEngagedTime_week,maxEngagedTime_week,minEngagedTime_week,averagedWastedTime_week,maxWastedTime,minWastedTime,averagedPointsEarned_week,maxPointsEarned_week,minPointsEarned,averagedWorksheetsAttempted,averagedNumProblemsCorrect_week,maxNumProblemsCorrect_week,minNumProblemsCorrect_week,averagedNumProblemsCompleted,maxNumProblemsCompleted,minNumProblemsCompleted,averagedNewlyMastedTopics,maxNewlyMastedTopics,numTrophiesEarned,averageRank,numberOfTestsCompleted,finishedCoursesNum,numAvatar
984,254808,15.91176471,80.52941176,34,13,5.058823529,10,1,935.75,2312,1251.9,67,3131,1203.05,4248,27.3,176.05,2.6,9,59,161.4,611,10,2276.181818,5736,371,107.2727273,521,0,2187.363636,5952,70,49.63636364,293.4545455,1040,22,320.0909091,1100,30,4.909090909,11,0,5,2,0,3
985,254809,11.51351351,65.32432432,37,13,5.324324324,10,1,777.8085106,5162,1130.170213,0,7214,1167.829787,12067,23.57446809,124.6595745,2.276595745,14,109.0638298,109.3404255,778,0,2655.9,15957,0,256.3,1507,0,2744.4,19611,0,55.4,256.95,2021,1,292.95,2228,3,6,58,1,6.5,2,105,3
986,254810,26.94736842,51.05263158,38,15,4.973684211,10,1,969.4883721,3231,1292.465116,94,4431,1456.604651,7130,22.02325581,116.6976744,2.627906977,17,21.74418605,107.3953488,649,3,3087.555556,7495,463,51.94444444,406,0,3479.666667,11078,0,52.61111111,256.5555556,974,29,278.7777778,992,42,6.277777778,26,1,6.5,2,166,4
987,254811,29.41025641,78.53846154,39,17,4.923076923,10,1,793.5789474,5725,1013.315789,0,7153,1563.754386,21878,19.36842105,116.8947368,2.052631579,15,64.19298246,108.3508772,675,0,3208.833333,13936,0,203.2777778,1095,0,4951.888889,25129,0,61.33333333,343.1111111,1692,3,370.1666667,1765,4,6.833333333,26,0,7,2,216,2
988,254812,11.05882353,86.44117647,34,13,5.058823529,10,1,1135.15,4581,1449.65,0,5460,859.55,3864,27.65,205.4,1.65,8,82.625,182.125,800,0,3865.733333,12333,642,220.3333333,702,0,2292.133333,9788,52,73.73333333,485.6666667,2825,39,547.7333333,2979,54,4.466666667,25,0,5.5,2,55,3
989,254813,14.77777778,68.86111111,36,13,5,10,1,1257.315789,4632,1661.473684,199,5650,3164.473684,13390,40.94736842,256.9473684,6.578947368,33,49.05263158,244.8947368,1128,11,2869.818182,10181,199,84.72727273,260,0,5465.909091,24613,110,70.72727273,423,1894,11,443.8181818,1942,13,11.36363636,45,1,6.5,2,155,5
990,254814,10.07692308,70.82051282,39,13,5.128205128,10,1,779.0217391,2630,1057.043478,0,4091,1312.630435,10690,21.23913043,148.3043478,1.847826087,10,66.41304348,135.9565217,689,0,3740.307692,11134,171,235,816,0,4644.692308,29078,233,75.15384615,481.0769231,2010,10,524.7692308,2088,10,6.461538462,25,0,6.5,2,105,3
991,254815,9.722222222,39.44444444,36,13,4.944444444,10,1,712.3684211,3384,960.4736842,25,4087,1340.5,6126,22.89473684,134.1315789,2.473684211,15,50.36842105,122.0263158,404,3,2807.538462,7488,139,147.2307692,465,0,3918.384615,18511,0,66.92307692,356.6923077,1368,7,392.0769231,1402,9,8.153846154,32,0,6.5,2,127,3
992,254816,4.571428571,39.02857143,35,13,5.2,10,1,672.025641,3383,830.4358974,0,4235,919.8974359,8462,15.71794872,95.69230769,1.41025641,10,39.94871795,86.92307692,366,0,2024.1875,6441,0,97.375,455,0,2242.25,9252,0,38.3125,211.875,692,3,233.25,742,12,3.5,13,0,5.5,2,150,2
993,254817,24.41025641,100.6923077,39,12,4.769230769,10,1,1145.5,3275,1452.7,64,3942,3542.833333,22175,23.1,126.5333333,2.7,13,97.33333333,117.2666667,591,0,3631.75,19173,64,243.3333333,2456,0,8857.083333,43270,65,57.75,293.1666667,1229,9,316.3333333,1260,11,6.75,25,1,7.538461538,2,261,2
994,254818,35.61363636,68.18181818,44,15,4.75,10,1,594.2,2274,782.075,8,3000,2440.675,20058,20.05,124.9,3.225,20,7.35,120.225,764,1,2406.384615,5952,386,22.61538462,157,0,7509.769231,37579,82,61.69230769,369.9230769,1455,20,384.3076923,1478,24,10.30769231,32,4,7.5,2,294,8
995,254819,27.375,65.82142857,56,15,4.178571429,10,1,833.9142857,2921,1052.885714,0,3907,1225.628571,8012,18.91428571,116.1428571,2.2,23,33.88571429,109.3428571,894,3,2834.692308,9333,268,91.23076923,533,0,3299.769231,10023,15,50.92307692,294.3846154,1900,17,312.6923077,1953,26,6.153846154,29,2,5.5,2,150,4
996,254820,18.02564103,83.71794872,39,13,4.948717949,10,1,690.75,2264,890.675,0,2753,2452.85,12412,16.65,98.45,2.025,8,66.075,92.525,683,4,3238.818182,10639,735,240.2727273,1322,0,8919.454545,25482,1150,60.54545455,336.4545455,1553,18,358,1610,27,7.454545455,24,0,7.538461538,2,333,2
997,254821,48.09615385,58.28846154,52,16,3.961538462,10,1,1049.135593,5950,1304.355932,0,7376,3349.169492,21185,27.69491525,154.3559322,3.881355932,43,39.96610169,143.0508475,1344,1,3847.85,22037,0,117.9,1009,0,9880.05,60806,0,81.7,422,3128,1,455.35,3222,6,11.4,87,4,8.5,2,278,8
998,254822,13.3255814,63.95348837,43,13,5.209302326,10,1,659.3947368,2198,836.4210526,0,2554,2333.736842,18517,19.73684211,108.1578947,2.078947368,18,72.36842105,99.47368421,530,1,2889.454545,12441,445,250,792,0,8062,42035,100,68.18181818,343.6363636,1545,23,373.6363636,1641,43,7.181818182,41,1,7,2,278,3
999,254823,22.21568627,84.50980392,51,14,4.803921569,10,1,682.6222222,3458,901.9555556,0,4072,2473.044444,20137,20.82222222,113.1333333,2.244444444,12,48.86666667,102.4444444,429,0,2536.75,9551,0,137.4375,892,0,6955.4375,48989,0,58.5625,288.125,879,2,318.1875,1013,5,6.3125,21,1,7.5,2,278,5
1000,254824,19.14893617,80.91489362,47,13,5.021276596,10,1,811.4193548,3238,1049.516129,0,3808,3210.322581,31581,20.32258065,99.64516129,2.193548387,8,135.8387097,88.22580645,314,0,2957.727273,7687,143,382.8181818,1054,0,9047.272727,35975,95,57.27272727,248.6363636,607,4,280.8181818,679,9,6.181818182,17,0,7.666666667,2,261,2
1001,254825,33.31818182,95.13636364,44,15,4.863636364,10,1,924.5454545,2758,1121.878788,0,3230,2595.212121,11705,14.90909091,63.81818182,1.636363636,12,73.72727273,55.93939394,374,1,3365.636364,16323,68,221.1818182,1602,0,7785.636364,41103,0,44.72727273,167.8181818,564,1,191.4545455,660,4,5.181818182,19,1,7.5,2,517,5
1002,254826,51.76315789,73.44736842,38,15,4.236842105,10,1,1327.848485,7408,1572.575758,95,8171,4513.30303,24382,37.60606061,198.6060606,5.96969697,34,67.36363636,185.5454545,1326,5,3459.666667,15023,95,148.2,518,0,9929.266667,47966,0,82.73333333,408.2,3468,10,436.9333333,3567,14,14.2,101,4,8.928571429,2,278,8
1003,254827,35.7962963,72.90740741,54,14,6.962962963,89,1,693.6896552,4368,883.3793103,0,5686,1655.568966,16980,15.32758621,84.37931034,1.25862069,17,97.9137931,74.10344828,793,0,5692.888889,21256,780,631,4072,0,10669.22222,33334,220,98.77777778,477.5555556,1554,5,543.7777778,1847,19,8.888888889,28,0,7.692307692,2,333,3
1004,254828,46.78846154,88.53846154,52,13,4.230769231,10,1,860.0535714,4933,1090.714286,0,6438,2405.910714,31583,21.96428571,139.8035714,2.732142857,32,26.26785714,129.0178571,1084,0,3817.5,19786,0,91.9375,890,0,8420.6875,39703,0,76.875,451.5625,4193,0,489.3125,4371,2,9.75,62,1,8.538461538,2,261,6
1005,254829,28.60377358,81.01886792,53,14,5.169811321,10,1,770.8571429,2549,1004.942857,0,3007,2675.085714,13292,20.77142857,105.7142857,3.057142857,16,82.34285714,98.57142857,426,0,3517.3,9745,69,288.2,1404,0,9362.8,34038,0,72.7,345,1288,3,370,1325,3,11.2,42,1,7.5,2,278,4
1006,254830,34.9047619,94.80952381,42,16,4.857142857,10,1,1286.894737,8515,1581.368421,0,10484,2611.315789,25864,26.60526316,163.3947368,2.947368421,19,135.6578947,150.5,2209,1,5462.909091,19359,224,468.6363636,1517,0,9020.909091,27094,220,91.90909091,519.9090909,3206,13,564.4545455,3345,21,10.45454545,47,1,8.166666667,2,278,3
1007,254831,25.75,100.575,40,13,4.75,10,1,691.9180328,2543,918.9344262,0,3750,1554.983607,14755,14.3442623,75.55737705,1.147540984,7,82.39344262,67.37704918,384,1,4671.25,24364,326,418.8333333,2903,0,7904.5,42405,25,72.91666667,342.5,1421,9,384.0833333,1637,14,6.166666667,26,0,7.538461538,2,294,2
1008,254832,28.23684211,88.68421053,38,12,4.631578947,10,1,1337.678571,5569,1606.535714,46,6620,3421.892857,13221,30.25,211.4642857,3.857142857,25,43.14285714,200.5,1145,5,6426.142857,25915,510,172.5714286,632,0,13687.57143,48856,825,121,802,3358,19,845.8571429,3547,24,16,54,2,7.5,2,278,5
1009,254833,28.20512821,73.94871795,39,13,5.025641026,10,1,1082.512195,5273,1344.804878,0,6598,3225.658537,23703,30.2195122,139,3.87804878,19,142.7073171,123.7560976,662,0,4241.307692,16240,426,450.0769231,2441,0,10173.23077,63669,95,95.30769231,390.3076923,2008,15,438.3846154,2117,24,12.23076923,60,1,8,2,294,2
1010,254834,29.6,40.95,40,14,5.325,10,1,956.1428571,4955,1225.028571,33,6464,2874.171429,15000,23,137.6571429,2.485714286,20,108.3714286,127.9714286,752,1,3062.571429,16321,788,270.9285714,2603,0,7185.428571,57192,360,57.5,319.9285714,1830,72,344.1428571,1967,78,6.285714286,38,2,7.5,2,261,6
1011,254835,15.37837838,47.72972973,37,13,4.918918919,10,1,750.6590909,2830,920.1363636,0,3170,2090.409091,11130,17.20454545,119.8863636,2.090909091,10,34.81818182,112.5454545,692,1,4048.6,16385,192,153.2,603,0,9197.8,29959,0,75.7,495.2,2678,1,527.5,2802,2,9.6,42,1,7.692307692,2,294,5
1012,254836,33.76315789,56.28947368,38,14,4.578947368,10,1,1191.303571,4417,1488.857143,0,6067,1806.857143,7065,22.66071429,150.6428571,2.321428571,13,51.19642857,139.0714286,1093,0,5211,20151,271,179.1875,1982,0,6324,23085,0,79.3125,486.75,1967,11,527.25,2021,12,9.25,39,1,8,2,316,6
1013,254837,18.20930233,66.8372093,43,13,5.348837209,10,1,770.7105263,2909,1002.315789,4,3752,2162.894737,24404,20.47368421,145.1842105,2.263157895,10,59.5,137.4473684,625,1,3462.545455,8081,887,205.5454545,943,0,7471.818182,24779,190,70.72727273,474.8181818,1493,17,501.5454545,1561,26,8.454545455,25,0,7.615384615,2,278,3
1014,254838,22.46153846,61.25641026,39,13,5,10,1,821.5714286,4156,1031.928571,0,5302,2348.642857,18045,15.30952381,73.52380952,1.285714286,8,138.0238095,64.04761905,478,0,3611.75,24336,0,483.0833333,1192,0,8220.25,78773,0,53.58333333,224.1666667,1941,4,257.3333333,2131,7,4.583333333,36,0,7.5,2,500,2
1015,254839,10.91666667,62.41666667,36,13,5.138888889,10,1,720.9767442,5338,926.744186,0,6018,2246.767442,32888,19.60465116,114.1860465,1.976744186,15,68.86046512,103.5116279,683,0,2846.428571,10193,151,211.5,755,0,6900.785714,32888,0,60.21428571,317.9285714,1961,6,350.7142857,2062,6,6.5,35,1,7.5,2,278,3
1016,254840,29.23809524,43.54761905,42,13,4.904761905,10,1,701.1555556,2692,912.2222222,0,3624,2123.311111,16520,20.51111111,139.4,2.533333333,19,66.77777778,130.2888889,721,0,3157.692308,10001,374,231.1538462,1388,0,7349.923077,18260,150,71,451,1451,17,482.5384615,1542,22,8.923076923,27,2,7.5,2,294,5
1017,254841,15.56410256,92.84615385,39,13,5.153846154,10,1,1388.130435,5285,1699.304348,0,6390,4405.043478,23350,27.43478261,128.6086957,2.52173913,9,101.4782609,108.7391304,320,0,4885.5,19653,12,291.75,1606,0,12664.5,46750,0,78.875,312.625,810,2,369.75,1064,2,7.375,23,0,8.333333333,2,261,3
1018,254842,33.75,66.725,40,14,5,10,1,936.1538462,5629,1118.903846,0,6416,2551.346154,16750,17.88461538,88.73076923,2.192307692,25,59.48076923,80.88461538,746,0,5289.363636,16286,249,281.1818182,2069,0,12060.90909,50447,160,84.54545455,382.3636364,1567,20,419.4545455,1676,27,10.36363636,46,0,8,2,556,2
1019,254843,27.425,42.325,40,13,4.575,10,1,1110.051282,4169,1394.717949,38,5103,2534.538462,9760,27.41025641,161.9230769,3.128205128,13,105.7692308,147.5384615,635,4,4532.833333,21798,342,343.75,1572,0,8237.25,46841,0,89.08333333,479.5,2198,19,526.25,2398,33,10.16666667,42,1,7.5,2,278,4
1020,254844,17.76190476,73.95238095,42,13,5.142857143,10,1,711.3404255,3030,950.9148936,0,4410,1960.06383,19727,18.14893617,108.8510638,1.893617021,12,59.65957447,98.80851064,659,0,4469.3,23668,40,280.4,2266,0,9212.3,39607,0,85.3,464.4,2638,7,511.6,2999,7,9.5,37,1,7.5,2,294,5
1021,254845,28.70731707,86.65853659,41,16,4.512195122,10,1,1375.59375,5585,1724.34375,0,6824,3221.78125,15710,30.65625,148.40625,3.8125,19,87.53125,135.40625,684,0,4244.538462,12370,62,215.4615385,1384,0,7930.538462,32657,0,75.46153846,333.3076923,978,3,365.3076923,1016,4,9.384615385,27,1,7.538461538,2,278,4
1022,254846,28.28571429,62.80357143,56,14,4.821428571,10,1,1004.483871,3963,1309.225806,0,5153,2986.677419,10330,30.29032258,219.7419355,3.709677419,19,107.3548387,208.6451613,1789,2,4058.6,19975,103,332.8,642,0,9258.7,47879,125,93.9,646.8,3144,9,681.2,3314,15,12.7,74,2,7.5,2,278,8
1023,254847,52.39285714,70.19642857,56,15,3.464285714,10,1,895.1265823,4921,1086.620253,0,5999,2563.949367,23550,20.64556962,129.1139241,2.670886076,20,36.96202532,121.1518987,1118,0,5365.1875,18663,391,182.5,1656,0,12659.5,51421,675,101.9375,598.1875,2570,14,637.5,2712,16,13.8125,56,4,9.125,2,372,8
1024,254848,29.15,87.575,40,16,4.8,10,1,1297.431373,8527,1643.627451,0,10880,1863.647059,19911,24.01960784,190.6470588,2.470588235,19,56.17647059,178.5882353,1764,0,6985.416667,20112,289,238.75,1203,0,7920.5,34641,190,102.0833333,759,2391,21,810.25,2525,25,11.16666667,46,1,7.5,2,294,4
1025,254849,20.55813953,73.13953488,43,14,5.348837209,10,1,926.125,3993,1213.625,0,4556,3505.083333,50310,23.125,109.375,2.291666667,15,81.41666667,94.75,388,0,3236.333333,13553,72,217.1111111,613,0,9346.888889,63523,25,61.66666667,252.6666667,961,6,291.6666667,1078,15,6.111111111,30,0,7,2,350,1
1026,254850,20.7826087,94.80434783,46,14,4.782608696,10,1,848,7712,1152.857143,0,11208,1744.732143,16383,19.05357143,124.8214286,2.160714286,20,66.80357143,114.7857143,908,0,5869.090909,28478,214,340.0909091,1273,0,8882.272727,51902,0,97,584.3636364,2415,10,635.4545455,2651,13,13.63636364,91,2,7.5,2,239,6
1027,254851,51.69387755,98.32653061,49,15,4.265306122,10,1,1104.45,3043,1295.95,0,3731,1384.6,6603,14.05,67.3,1.15,6,56.85,59.15,485,0,2879.888889,14447,479,126.3333333,449,0,3076.888889,15802,0,31.22222222,131.4444444,779,5,149.5555556,861,8,2.888888889,13,0,5.5,2,278,1
1028,254852,9.722222222,49.66666667,36,13,5.222222222,10,1,614.5,5765,764.4807692,0,6865,1247.788462,15552,18.44230769,128.6346154,2.076923077,28,43.01923077,123.0576923,1242,1,4417,24538,113,248.5555556,884,0,7209.444444,45336,52,106.5555556,711,4249,3,743.2222222,4407,6,14.66666667,89,1,7.5,2,261,4
1029,254853,30.07894737,65.55263158,38,13,5.026315789,10,1,822.5238095,2419,1040.095238,0,3040,1308.333333,5948,19.19047619,100.8571429,2.095238095,12,184.3809524,93.76190476,410,2,1560.142857,3201,86,276.5714286,1114,0,1962.5,5948,0,28.78571429,140.6428571,440,6,151.2857143,455,13,3.214285714,15,0,5,2,166,2
1030,254854,24.7804878,77.12195122,41,14,4.780487805,10,1,913.975,3623,1154.55,0,4577,2429.625,13245,20.7,109.025,2.55,10,56.125,99.15,335,2,3552.461538,11446,432,172.6923077,1028,0,7475.769231,34840,234,63.69230769,305.0769231,916,26,335.4615385,1046,30,8.076923077,27,0,7.692307692,2,261,2
1031,254855,22.34545455,59.96363636,55,13,4.672727273,10,1,929.2058824,12422,1163.264706,0,14861,2844.970588,39635,29.02941176,176.3529412,3.441176471,59,81.44117647,163.6764706,2837,2,3955.1,23234,403,276.9,1290,0,9672.9,57040,423,98.7,556.5,4300,25,599.6,4581,27,11.8,87,1,7.5,2,278,5
1032,254856,2.941176471,25.97058824,34,13,5.058823529,10,1,763,1979,1039,80,2726,1550.5,4075,22.91666667,96.91666667,2.166666667,15,181.0833333,79.5,363,4,2493.6,6576,80,434.6,944,0,3721.2,6817,140,55,190.8,363,10,232.6,469,10,5.4,15,0,5,2,94,1
1033,254857,0.970588235,12.73529412,34,13,5.058823529,10,1,350.8,1110,501.6,0,1553,199,415,13.4,76.8,0.8,2,30.8,62.6,211,0,627,1553,0,38.5,140,0,248.75,415,0,16.75,78.25,211,0,96,214,5,1,2,0,1,2,0,2
1034,254858,5.470588235,52.88235294,34,13,5.058823529,10,1,530.1969697,3344,667.7121212,0,4115,928.8333333,10493,14.43939394,78.65151515,1.212121212,14,90.37878788,66.72727273,799,0,2592.294118,10338,0,350.8823529,1282,0,3606.058824,17031,0,56.05882353,259.0588235,1184,0,305.3529412,1268,3,4.882352941,20,1,6.5,2,278,2
1035,254859,6.382352941,37.55882353,34,13,5.058823529,10,1,345.75,591,467.75,164,713,147.5,425,10,57.75,0.5,2,0,50,156,7,935.5,1436,435,0,0,0,295,425,165,20,100,156,44,115.5,156,75,1,2,0,1,2,0,2
1036,254860,5.382352941,24.02941176,34,13,5.058823529,10,1,342.125,1452,495,0,2006,395.625,2670,14.5,75.375,1.375,10,90,65.25,361,0,660,2006,5,120,501,0,527.5,2670,0,19.33333333,87,361,1,100.5,387,1,1.833333333,10,0,2,2,0,1
1037,254861,11.78378378,60.59459459,37,13,4.945945946,10,1,854.5,1574,1150.25,222,2267,838.5,2364,25.25,148,2.25,8,213.5,136.25,395,5,1533.666667,2489,226,284.6666667,631,0,1118,2364,50,33.66666667,181.6666667,400,35,197.3333333,415,42,3,8,0,2,2,0,2
1038,254862,6.470588235,12.05882353,17,13,5.058823529,10,1,285,1065,412,25,1469,460.1666667,1177,14.5,68,1.666666667,6,12.5,60.33333333,128,10,1236,1469,1003,37.5,75,0,1380.5,1821,940,43.5,181,246,116,204,264,144,5,9,0,1.5,1,0,1
1039,254863,6.571428571,71.82857143,35,13,5.2,10,1,549.6382979,5463,736.8723404,0,7103,776.7021277,6440,15.9787234,82.25531915,1.085106383,9,170,69.44680851,697,0,6926.6,18626,48,1598,4845,0,7301,18203,190,150.2,652.8,1642,14,773.2,1934,14,14.6,31,1,5.9,2,150,2
1040,254864,13.78378378,57.72972973,37,13,5.054054054,10,1,1224.9,3113,1632.35,328,3973,2121.4,5930,36.95,181.3,2.5,9,225.5,145.45,625,12,6529.4,16138,328,902,3566,0,8485.6,21249,85,147.8,581.8,1531,14,725.2,1725,24,10,21,1,5.5,2,222,4
1041,254865,2.941176471,75.64705882,34,13,5.058823529,10,1,1029.236842,3694,1259.868421,0,4505,1908.026316,10128,15.55263158,98.57894737,1.394736842,8,132.8421053,90.13157895,1020,3,5319.444444,12006,264,560.8888889,2467,0,8056.111111,17696,1040,65.66666667,380.5555556,2265,29,416.2222222,2325,41,6.222222222,21,2,6.5,2,278,8
1042,254866,3.911764706,41.14705882,34,13,5.058823529,10,1,436,778,620.3333333,101,1150,275.1666667,820,14.5,93.33333333,0.666666667,3,100.5,78.33333333,243,9,1240.666667,1628,975,201,316,0,550.3333333,820,351,29,156.6666667,243,106,186.6666667,263,128,1.333333333,3,0,1.5,2,0,2
1043,254867,6.657142857,45.65714286,35,13,5.142857143,10,1,1094.25,2638,1415.125,428,3325,1681.25,6423,35.375,252.125,3.75,9,116.25,238.25,664,8,2830.25,5831,1486,232.5,342,188,3362.5,10112,320,70.75,476.5,803,69,504.25,835,96,7.5,17,1,4,2,0,2
1044,254868,11.05263158,43.78947368,19,13,5.578947368,10,1,1275.333333,2076,1651,0,2749,1509,3927,41.66666667,166.3333333,4.333333333,13,126.3333333,138.3333333,302,5,1651,2749,0,126.3333333,262,0,1509,3927,0,41.66666667,138.3333333,302,5,166.3333333,339,7,4.333333333,13,0,2,1,16,1
1045,254869,0.942857143,21.22857143,35,13,5.2,10,1,148.6666667,232,228.3333333,0,400,186.3333333,372,8.666666667,48.66666667,0.666666667,2,290.6666667,43,121,0,342.5,400,285,436,855,17,279.5,372,187,13,64.5,121,8,73,127,19,1,2,0,1,2,0,1
1046,254870,6.088235294,57.82352941,34,13,5.058823529,10,1,846,1513,1191,219,2163,227.5,245,22,110.5,0.5,1,417.5,86.5,114,59,1191,2163,219,417.5,529,306,227.5,245,210,22,86.5,114,59,110.5,161,60,0.5,1,0,1,2,16,1
1047,254871,19.37837838,71.59459459,37,14,5.027027027,10,1,680.7058824,1492,881.5294118,0,2278,857.5882353,3685,15.82352941,73.11764706,1.470588235,7,13.94117647,63.41176471,293,2,1873.25,3521,260,29.625,117,0,1822.375,5212,0,33.625,134.75,563,3,155.375,590,6,3.125,18,0,4,2,72,2
1048,254872,11.11111111,55.22222222,18,13,5.222222222,10,1,1372.375,4122,1887.875,0,5007,5328.25,37612,35.25,178.125,2.375,9,85.875,142.625,502,0,2517.166667,7039,0,114.5,660,0,7104.333333,39022,0,47,190.1666667,502,0,237.5,528,1,3.166666667,9,0,5.375,1,239,2
1049,254873,19.16666667,78.66666667,36,13,4.972222222,10,1,628.5,1542,816.75,40,1879,1622.125,7060,11.625,50.875,0.875,2,0,43.25,92,10,1306.8,3281,173,0,0,0,2595.4,10785,212,18.6,69.2,120,10,81.4,151,12,1.6,3,0,4.833333333,2,94,2
1050,254874,15.48648649,53.91891892,37,13,4.972972973,10,1,669.2857143,2285,918.2285714,0,3025,2010.428571,10660,21.37142857,123.9714286,2.514285714,19,121.6,115.0285714,733,0,10712.66667,26785,1413,1418.666667,4106,0,23455,64618,210,249.3333333,1342,3686,64,1446.333333,3907,104,34.33333333,97,1,7.461538462,2,278,2
1051,254875,15.75675676,70.16216216,37,13,5.027027027,10,1,748.9019608,6047,970.4705882,0,7170,1891.921569,26543,15.50980392,71.21568627,1.68627451,15,29.8627451,63.47058824,538,0,4949.4,18449,1403,152.3,833,0,9648.8,45323,100,79.1,323.7,858,12,363.2,907,22,9.7,22,0,7.5,2,239,2
1052,254876,12.08571429,53.71428571,35,13,5.142857143,10,1,650.6666667,2513,887.4583333,0,3289,936.4166667,6510,19.54166667,115.875,1.791666667,8,72,105.0833333,492,0,2366.555556,4855,158,192,1231,0,2497.111111,10665,0,52.11111111,280.2222222,809,3,309,851,4,4.777777778,16,0,4.75,2,94,2
1053,254877,17.52631579,41.26315789,38,13,4.947368421,10,1,1045.259259,4192,1411.851852,71,5371,2152.407407,34188,23.37037037,131.3703704,1.925925926,10,55.44444444,116,559,1,3465.454545,8457,121,136.0909091,975,0,5283.181818,34188,0,57.36363636,284.7272727,1189,6,322.4545455,1234,12,4.727272727,15,0,6,2,316,2
1054,254878,10.28571429,51.37142857,35,13,5.142857143,10,1,803.1818182,2723,1047.863636,0,3331,1415.590909,19290,16.11363636,75.29545455,0.772727273,10,138.3863636,58.25,278,0,5122.888889,13496,839,676.5555556,2285,0,6920.666667,29296,0,78.77777778,284.7777778,805,31,368.1111111,992,71,4.222222222,15,0,6.363636364,2,294,2
1055,254879,13.8,47.65714286,35,13,5.142857143,10,1,943.4423077,4488,1181.807692,0,5605,1619.173077,14102,20.86538462,120.2884615,1.730769231,22,79.76923077,105.9615385,930,0,8779.142857,29414,546,592.5714286,2920,0,12028.14286,34055,0,155,787.1428571,2385,2,893.5714286,2729,7,14.42857143,43,1,7,2,278,2
1056,254880,10.16666667,60.47222222,36,13,4.944444444,10,1,988.6842105,3237,1256.763158,0,4022,1875.921053,15480,24.15789474,123.6578947,2.368421053,9,113.7368421,111.0263158,545,1,4341.545455,13857,1278,392.9090909,1507,0,6480.454545,18859,541,83.45454545,383.5454545,1440,45,427.1818182,1516,63,8.727272727,29,0,6.636363636,2,261,2
1057,254882,9.805555556,55.88888889,36,13,4.944444444,10,1,832.2173913,2987,1050.73913,0,3679,1967.347826,17075,22.30434783,178.1521739,2.52173913,10,40.95652174,168.2826087,850,0,5370.444444,24140,0,209.3333333,704,0,10055.33333,48341,0,114,860.1111111,4182,4,910.5555556,4392,12,13.22222222,67,2,7.416666667,2,278,5
1058,254883,8.617647059,64.94117647,34,13,5.058823529,10,1,1046.125,2212,1389.875,155,2874,1093.75,3063,30.875,207.75,3.25,12,93,195.25,652,9,2223.8,4748,513,148.8,398,0,1750,4707,0,49.4,312.4,942,9,332.4,981,19,5.2,18,0,3,2,0,2
1059,254885,12.8974359,49.05128205,39,13,4.897435897,10,1,841.6666667,1868,1091.666667,0,2724,3085.25,14920,21.25,103.8333333,2.916666667,8,68.41666667,94.25,316,0,3275,6437,1643,205.25,710,0,9255.75,31223,140,63.75,282.75,429,104,311.5,471,161,9,18,0,5.5,2,278,1
1060,254886,18.5,67.72222222,36,14,5.027777778,10,1,790.3333333,1691,1054.133333,0,2642,1834.6,10092,18.6,64.53333333,0.866666667,5,95.26666667,46.46666667,159,0,3162.4,8257,553,285.8,798,0,5503.8,20951,0,55.8,139.4,522,16,193.6,654,21,2.6,12,0,4.833333333,2,239,1
1061,254887,5,56.28947368,38,13,4.973684211,10,1,548.1794872,1967,748.6923077,7,2835,542.4615385,3665,16.20512821,91.87179487,1.025641026,8,95.25641026,78.87179487,384,1,3244.333333,10677,133,412.7777778,3118,0,2350.666667,6852,0,70.22222222,341.7777778,1162,5,398.1111111,1359,12,5.777777778,19,0,5.5,2,150,2
1062,254888,11.38888889,46.94444444,36,13,5.055555556,10,1,743.1111111,1963,995.8888889,251,2392,989.3333333,6025,22.66666667,157.5555556,1.555555556,4,54.11111111,145.2222222,333,0,1792.6,4198,397,97.4,307,0,1780.8,7287,210,40.8,261.4,496,45,283.6,533,48,2.8,8,0,2.75,2,94,2
1063,254889,23.43243243,55.75675676,37,13,5.216216216,10,1,967.16,3305,1364.12,34,4588,3429.64,19908,27.88,186.28,3.84,11,41.84,177.76,823,3,6820.6,24488,550,209.2,411,0,17148.2,73610,735,139.4,888.8,3140,85,931.4,3277,99,19.6,73,1,7.833333333,2,316,3
1064,254890,8.942857143,58.34285714,35,13,5.057142857,10,1,763.3333333,3682,981.8333333,0,4512,2702.75,26245,18.55555556,92.27777778,2.111111111,15,50.80555556,83.08333333,553,0,2945.5,13802,331,152.4166667,300,0,8108.25,34471,110,55.66666667,249.25,1072,6,276.8333333,1156,14,6.75,30,0,7.5,2,294,2
1065,254891,10,55.82352941,34,13,5.058823529,10,1,638.3157895,3298,789.1052632,46,3999,2276.736842,18029,14.68421053,106.5526316,1.526315789,9,44.10526316,99.18421053,455,3,3748.25,8138,919,209.5,716,0,10814.5,30817,95,69.75,471.125,1199,8,506.125,1303,17,8.375,21,0,7,2,278,2
